accession	ambiguous_bases	checkm2_completeness	checkm2_contamination	checkm2_model	checkm_completeness	checkm_contamination	checkm_marker_count	checkm_marker_lineage	checkm_marker_set_count	checkm_strain_heterogeneity	coding_bases	coding_density	contig_count	gc_count	gc_percentage	genome_size	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	gtdb_type_designation_ncbi_taxa	gtdb_type_designation_ncbi_taxa_sources	gtdb_type_species_of_genus	l50_contigs	l50_scaffolds	longest_contig	longest_scaffold	lsu_23s_contig_len	lsu_23s_count	lsu_23s_length	lsu_23s_query_id	lsu_5s_contig_len	lsu_5s_count	lsu_5s_length	lsu_5s_query_id	lsu_silva_23s_blast_align_len	lsu_silva_23s_blast_bitscore	lsu_silva_23s_blast_evalue	lsu_silva_23s_blast_perc_identity	lsu_silva_23s_blast_subject_id	lsu_silva_23s_taxonomy	mean_contig_length	mean_scaffold_length	mimag_high_quality	mimag_low_quality	mimag_medium_quality	n50_contigs	n50_scaffolds	ncbi_assembly_level	ncbi_assembly_name	ncbi_assembly_type	ncbi_bioproject	ncbi_biosample	ncbi_contig_count	ncbi_contig_n50	ncbi_country	ncbi_date	ncbi_genbank_assembly_accession	ncbi_genome_category	ncbi_genome_representation	ncbi_isolate	ncbi_isolation_source	ncbi_lat_lon	ncbi_molecule_count	ncbi_ncrna_count	ncbi_organism_name	ncbi_protein_count	ncbi_refseq_category	ncbi_rrna_count	ncbi_scaffold_count	ncbi_scaffold_l50	ncbi_scaffold_n50	ncbi_scaffold_n75	ncbi_scaffold_n90	ncbi_seq_rel_date	ncbi_spanned_gaps	ncbi_species_taxid	ncbi_ssu_count	ncbi_strain_identifiers	ncbi_submitter	ncbi_taxid	ncbi_taxonomy	ncbi_taxonomy_unfiltered	ncbi_total_gap_length	ncbi_total_length	ncbi_translation_table	ncbi_trna_count	ncbi_type_material_designation	ncbi_ungapped_length	ncbi_unspanned_gaps	ncbi_wgs_master	protein_count	scaffold_count	ssu_contig_len	ssu_count	ssu_gg_blast_align_len	ssu_gg_blast_bitscore	ssu_gg_blast_evalue	ssu_gg_blast_perc_identity	ssu_gg_blast_subject_id	ssu_gg_taxonomy	ssu_length	ssu_query_id	ssu_silva_blast_align_len	ssu_silva_blast_bitscore	ssu_silva_blast_evalue	ssu_silva_blast_perc_identity	ssu_silva_blast_subject_id	ssu_silva_taxonomy	total_gap_length	trna_aa_count	trna_count	trna_selenocysteine_count	phylum	class	species
GB_GCA_027327145.1	0	94.12	2.03	Specific	85.98	2.34	149	k__Archaea (UID2)	107	33.33	874236	90.59750229800605	47	464541	48.14060998977167	964967	GB_GCA_021810375.1	f	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__CABMGC01;g__JAKAVK01;s__JAKAVK01 sp021810375	not type material	none	f	11	11	71016	71016	71016	2	2577	DAHWAN010000037.1	none	0	none	none	2598	1978	0	80.754	JPUK01000004.57690.60487	Archaea;Micrarchaeota;Micrarchaeia;Micrarchaeales;Micrarchaeaceae;Candidatus Micrarchaeum;Candidatus Micrarchaeum sp. AZ1	20531	20531	f	f	t	32161	32161	Contig	ASM2732714v1	na	PRJNA834572	SAMN28404385	47	32161	China: Guangxi; Longshenao	2022-12-27	GCA_027327145.1	derived from metagenome	full	clean832	sediment	24.83311 N 107.56905 E	0	none	Candidatus Micrarchaeota archaeon	none	na	none	none	none	none	none	none	2022/12/27	0	2250274	none	clean832	an eLibrary of Microbial Systematics and Genomics	2250274	d__Archaea;p__Candidatus Micrarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__DPANN group;p__Candidatus Micrarchaeota;x__unclassified Candidatus Micrarchaeota;s__Candidatus Micrarchaeota archaeon	0	964967	none	none	na	964967	0	DAHWAN000000000.1	1064	47	40880	2	none	none	none	none	none	none	684	DAHWAN010000010.1	681	955	0	92.07	MH463124.1.1413	Archaea;Micrarchaeota;Micrarchaeia;Micrarchaeales;Micrarchaeaceae;Candidatus Micrarchaeum;uncultured DPANN archaeon	0	19	47	0	Micrarchaeota	Micrarchaeia	JAKAVK01 sp021810375
GB_GCA_038893115.1	0	94.67	0.04	Specific	95.59	0.74	174	k__Archaea (UID146)	136	0	1515215	91.83922718103884	134	955439	57.93151578651222	1649856	GB_GCA_038731975.1	f	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;g__JANXEW01;s__JANXEW01 sp038731975	not type material	none	f	20	19	126695	126695	102042	1	3074	JAWASB010000002.1	none	0	none	none	3082	3901	0	89.714	CP000505.363018.366076	Archaea;Thermoproteota;Thermoproteia;Thermoproteales;Thermofilaceae;Thermofilum;Thermofilum pendens Hrk 5	12307	12889	f	f	t	22760	23173	Scaffold	ASM3889311v1	na	PRJNA544494	SAMN36038333	134	22760	none	2024-04-30	GCA_038893115.1	derived from metagenome	full	ZMQR_201705_bins_17	none	none	0	0	Thermofilaceae archaeon	none	na	3	128	19	23173	9326	5357	2024/04/30	6	2268203	1	ZMQR_201705_bins_17	The University of Texas at Austin	2268203	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;g__;s__	d__Archaea;x__TACK group;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;x__unclassified Thermofilaceae;s__Thermofilaceae archaeon	600	1649856	11	43	na	1649256	0	JAWASB000000000.1	1815	128	102042	1	none	none	none	none	none	none	1510	JAWASB010000002.1	1373	2531	0	99.927	EU530583.1.1373	Archaea;Thermoproteota;Thermoproteia;Thermoproteales;Thermofilaceae;Thermofilum;uncultured Thermofilum sp.	600	19	44	0	Thermoproteota	Thermoprotei	JANXEW01 sp038731975
GB_GCA_033273085.1	0	95.62	0.26	Specific	98.54	0.97	145	k__Archaea (UID2)	103	0	1542043	80.77046167255143	109	685370	35.89890250564775	1909167	GB_GCA_033272285.1	f	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TA-21;s__TA-21 sp033272285	not type material	none	f	17	17	112898	112898	46993	1	251	JASKAK010000010.1	80281	1	112	JASKAK010000004.1	251	420	4.36e-116	96.813	AJ627422.40357.43320	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Incertae Sedis;uncultured crenarchaeote	17515	17515	f	f	t	31897	31897	Contig	ASM3327308v1	na	PRJNA838942	SAMN35131952	109	31897	none	2023-11-02	GCA_033273085.1	derived from metagenome	full	B01P5-2019_bin.6	none	none	0	0	Nitrososphaeraceae archaeon	none	na	2	none	none	none	none	none	2023/11/02	0	2169593	0	B01P5-2019_bin.6	Helmholtz Center for Environmental Research - UFZ	2169593	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;x__unclassified Nitrososphaeraceae;s__Nitrososphaeraceae archaeon	0	1909167	11	41	na	1909167	0	JASKAK000000000.1	2320	109	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	41	0	Thermoproteota	Nitrososphaeria	TA-21 sp033272285
RS_GCF_034808145.1	0	99.25	1.78	Specific	98.8	0.82	395	f__Halobacteriaceae (UID85)	250	25	3568924	85.93399772073818	134	2791025	67.20979043544138	4153099	RS_GCF_034808145.1	t	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Halorubellus;s__Halorubellus sp034808145	not type material	none	f	4	3	731706	1114618	1562	4	1298	NZ_JAXHGM010000017.1	1562	1	116	NZ_JAXHGM010000017.1	1301	1701	0	90.392	CP016804.187789.190702	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halobacteriaceae;Halodesulfurarchaeum;Halodesulfurarchaeum formicicum	30990	32194	f	f	t	338494	492055	Scaffold	ASM3480814v1	na	PRJNA224116	SAMN38415158	134	338494	none	2023-12-28	GCA_034808145.1	none	full	na	none	none	0	0	Halorubellus sp. PRR65	none	na	8	129	3	492055	186125	92947	2023/12/28	5	3098148	3	PRR65	Anhui Normal University	3098148	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halorubellaceae;g__Halorubellus;s__	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Halobacteria;o__Halobacteriales;f__Halorubellaceae;g__Halorubellus;x__unclassified Halorubellus;s__Halorubellus sp. PRR65	393	4153099	11	48	na	4152706	0	JAXHGM000000000.1	4023	129	1021	3	none	none	none	none	none	none	988	NZ_JAXHGM010000018.1	988	1797	0	99.494	AB771433.1.1473	Archaea;Halobacteriota;Halobacteria;Halobacterales;Haloferacaceae;Halorubellus;Halorubellus litoreus	393	19	48	0	Halobacteriota	Halobacteria	Halorubellus sp034808145
RS_GCF_023566035.1	0	98.1	1.2	Specific	99.08	0.85	359	f__Halobacteriaceae (UID84)	235	0	3190797	87.15340931904302	23	2351784	64.23661347994756	3661127	RS_GCF_005049285.1	f	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorientalis;s__Halorientalis salina	type strain of species	LPSN	f	4	4	848896	848896	419213	2	1390	NZ_JALIQO010000003.1	80671	2	113	NZ_JALIQO010000014.1	1377	2085	0	94.045	CP019067.3320205.3323114	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halomicrobiaceae;Halorientalis;Halorientalis sp. IM1011	159179	159179	f	f	t	291148	291148	Contig	ASM2356603v1	na	PRJNA224116	SAMN27281454	23	291148	China: Tibet	2022-05-27	GCA_023566035.1	none	full	na	sediment	none	0	0	Halorientalis salina	none	na	6	none	none	none	none	none	2022/05/27	0	2932266	2	NEN8	Jiangsu University	2932266	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorientalis;s__Halorientalis salina	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorientalis;s__Halorientalis salina	0	3661127	11	48	assembly from type material	3661127	0	JALIQO000000000.1	3712	23	419213	2	none	none	none	none	none	none	1473	NZ_JALIQO010000003.1	1475	2250	0	94.237	CP019067.3323491.3324964	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halomicrobiaceae;Halorientalis;Halorientalis sp. IM1011	0	18	46	0	Halobacteriota	Halobacteria	Halorientalis salina
GB_GCA_016841955.1	0	99.47	0.71	Specific	99.54	0.65	234	p__Euryarchaeota (UID54)	153	0	2110998	86.8014399759867	16	1505721	61.91503403696264	2431985	GB_GCA_016841955.1	t	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus sp016841955	not type material	none	f	3	2	611778	933802	496966	1	2893	JAENYE010000002.1	496966	1	117	JAENYE010000002.1	2878	4279	0	93.572	CP009505.3365924.3368829	Archaea;Halobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina sp. MTP4	151994	270220	t	f	f	322014	496966	Scaffold	ASM1684195v1	na	PRJNA630030	SAMN14918421	16	322014	North Sea: German Bight (Helgoland Mud Area)	2021-02-09	GCA_016841955.1	derived from metagenome	full	B5_bin.3	marine sediment	54.052300 N 7.580400 E	0	none	Euryarchaeota archaeon	none	na	none	9	2	496966	225848	117708	2021/02/09	7	2026739	none	B5_bin.3	University of Bremen	2026739	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea;p__Euryarchaeota;x__unclassified Euryarchaeota;s__Euryarchaeota archaeon	70	2431985	none	none	na	2431915	0	JAENYE000000000.1	2388	9	496966	1	none	none	none	none	none	none	1467	JAENYE010000002.1	1445	2569	0	98.754	AF028693.1.1445	Archaea;Halobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus marisnigri	70	19	48	0	Halobacteriota	Methanomicrobia	Methanoculleus sp016841955
RS_GCF_036628595.1	0	92.07	0.54	Specific	92.49	3.83	359	f__Halobacteriaceae (UID84)	235	15.38	2467315	88.8709072644042	248	1808770	65.1505912024352	2776291	RS_GCF_036625485.1	f	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Natronomonas;s__Natronomonas sp036625485	not type material	none	f	62	62	55065	55065	none	0	none	none	none	0	none	none	none	none	none	none	none	none	11194	11194	f	f	t	15110	15110	Contig	ASM3662859v1	na	PRJNA224116	SAMN38145984	248	15110	none	2024-02-14	GCA_036628595.1	derived from metagenome	full	NA-0cm_bin.15	none	none	0	0	Natronomonas sp.	none	na	0	none	none	none	none	none	2024/02/14	0	2184060	0	NA-0cm_bin.15	Montana State University	2184060	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Natronomonas;s__	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Natronomonas;x__unclassified Natronomonas;s__Natronomonas sp.	0	2776291	11	32	na	2776291	0	JAZKRO000000000.1	3141	248	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	14	33	0	Halobacteriota	Halobacteria	Natronomonas sp036625485
GB_GCA_019594055.1	0	90.08	0.71	Specific	91.2	1.6	188	p__Euryarchaeota (UID3)	125	0	1673836	91.83801566556714	108	908170	49.82837666712755	1822596	GB_GCA_019594055.1	t	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Halarchaeoplasmatales;f__Halarchaeoplasmataceae;g__Haladaptatiplasma;s__Haladaptatiplasma halalkaliphilum	type strain of species	LPSN	f	29	29	48281	48281	41001	1	2899	JAFDTY010000006.1	45109	1	105	JAFDTY010000003.1	2905	1827	0	78.348	CAJE01000012.746457.749365	Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;Methanomassiliicoccus luminyensis B10	16875	16875	t	f	f	22054	22054	Contig	ASM1959405v1	na	PRJNA682239	SAMN16985315	108	22054	China:Inner Mongolia; Dakbor Lake	2021-08-13	GCA_019594055.1	derived from metagenome	full	HAP24	sediment from soda lake pond DK1 with sediment salt concentration 7%	39.38 N 108.717 E	0	none	Candidatus Haladaptatiplasma halalkaliphilum	none	na	none	none	none	none	none	none	2021/08/13	0	2945048	none	HAP24	institute of Microbiology,Chinese Academy of Sciences	2945048	d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__Candidatus Halarchaeoplasmatales;f__Candidatus Halarchaeoplasmataceae;g__Candidatus Haladaptatiplasma;s__Candidatus Haladaptatiplasma halalkaliphilum	d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__Candidatus Halarchaeoplasmatales;f__Candidatus Halarchaeoplasmataceae;g__Candidatus Haladaptatiplasma;s__Candidatus Haladaptatiplasma halalkaliphilum	0	1822596	none	none	assembly from type material	1822596	0	JAFDTY000000000.1	1767	108	18407	1	none	none	none	none	none	none	1515	JAFDTY010000037.1	848	1249	0	93.278	HE604545.1.916	Archaea;Thermoplasmatota;Thermoplasmata;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	0	18	37	0	Thermoplasmatota	Thermoplasmata	Haladaptatiplasma halalkaliphilum
RS_GCF_009184555.1	0	99.18	0.32	Specific	98.73	0.4	395	f__Halobacteriaceae (UID85)	250	0	2188372	89.86973157419008	16	1577437	64.78050339028086	2435049	RS_GCF_009184545.1	f	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halosegnis;s__Halosegnis rubeus	not type material	none	f	3	3	534420	534420	340214	2	2898	NZ_QMDY01000004.1	340214	1	117	NZ_QMDY01000004.1	2892	5308	0	99.793	BDJH01000002.1672749.1675648	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halomicrobiaceae;Natronomonas;Natronomonas sp. CBA1134	152190	152190	t	f	f	373060	373060	Contig	ASM918455v1	na	PRJNA224116	SAMN09473933	16	373060	Spain: Isla Cristina; Huelva	2019-10-19	GCA_009184555.1	none	full	na	solar saltern	none	0	0	Halosegnis rubeus	none	na	3	none	none	none	none	none	2019/10/19	0	2212850	1	F19-13	University of Sevilla, Spain	2212850	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halosegnis;s__Halosegnis rubeus	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halosegnis;s__Halosegnis rubeus	0	2435049	11	45	na	2435049	0	QMDY00000000.1	2617	16	340214	1	none	none	none	none	none	none	1467	NZ_QMDY01000004.1	1454	2669	0	99.794	BDJH01000002.1676065.1677518	Archaea;Halobacteriota;Halobacteria;Halobacterales;Halomicrobiaceae;Incertae Sedis;Natronomonas sp. CBA1134	0	19	45	0	Halobacteriota	Halobacteria	Halosegnis rubeus
GB_GCA_036755185.1	0	95.59	0.38	Specific	93.29	0	188	p__Euryarchaeota (UID3)	125	0	1706480	83.70842735210438	166	740427	36.34215153005481	2038600	GB_GCA_002496805.1	f	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp002496805	not type material	none	f	31	24	57889	68287	none	0	none	none	3154	1	116	DAIONJ010000107.1	none	none	none	none	none	none	12273	17131	f	f	t	21755	28169	Scaffold	ASM3675518v1	na	PRJNA843551	SAMN28747476	166	21755	none	2024-02-21	GCA_036755185.1	derived from metagenome	full	CTOTU40492	none	none	0	none	Methanobacteriaceae archaeon	none	na	none	119	24	28169	14292	7825	2024/02/21	47	2099680	none	CTOTU40492	Helmholtz Centre for Environmental Research - UFZ	2099680	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__;s__	d__Archaea;p__Euryarchaeota;x__Methanomada group;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;x__unclassified Methanobacteriaceae;s__Methanobacteriaceae archaeon	1222	2038600	none	none	na	2037378	0	DAIONJ000000000.1	2121	119	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1222	11	14	0	Methanobacteriota	Methanobacteria	Methanobacterium sp002496805
GB_GCA_038736355.1	0	95.76	0.14	General	95.79	0	149	k__Archaea (UID2)	107	0	1203153	94.56564284670053	4	698357	54.88959312863222	1272294	GB_GCA_038736355.1	t	d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__WYZ-LMO6;g__WYZ-LMO6;s__WYZ-LMO6 sp038736355	not type material	none	f	2	2	460251	460251	366396	2	3465	JAVYML010000003.1	460251	1	117	JAVYML010000001.1	2040	2058	0	85.147	LQMQ01000054.1433.5103	Archaea;Hadarchaeota;Hadarchaeia;Hadarchaeales;Hadarchaeaceae;Hadarchaeum;Hadesarchaea archaeon YNP_45	318073	318073	t	f	f	440073	440073	Contig	ASM3873635v1	na	PRJNA544494	SAMN36036666	4	440073	none	2024-04-29	GCA_038736355.1	derived from metagenome	full	DPZ-5_202101_bins_17	none	none	0	0	Candidatus Hadarchaeales archaeon	none	na	3	none	none	none	none	none	2024/04/29	0	3058034	1	DPZ-5_202101_bins_17	The University of Texas at Austin	3058034	d__Archaea;p__Candidatus Hadarchaeota;c__Candidatus Hadarchaeia;o__Candidatus Hadarchaeales;f__;g__;s__	d__Archaea;p__Candidatus Hadarchaeota;c__Candidatus Hadarchaeia;o__Candidatus Hadarchaeales;x__unclassified Candidatus Hadarchaeales;s__Candidatus Hadarchaeales archaeon	0	1272294	11	46	na	1272294	0	JAVYML000000000.1	1331	4	366396	1	none	none	none	none	none	none	1480	JAVYML010000003.1	1439	2652	0	99.931	KP784726.1.1449	Archaea;Hadarchaeota;Hadarchaeia;Hadarchaeales;Hadarchaeaceae;Hadarchaeum;uncultured archaeon	0	19	46	0	Hadarchaeota	Hadarchaeia	WYZ-LMO6 sp038736355
GB_GCA_015520485.1	0	99.96	0.4	Specific	99.35	0	228	p__Euryarchaeota (UID49)	153	0	1373435	87.21302002470146	68	709837	45.07459653734907	1574805	GB_GCA_015520485.1	t	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp015520485	not type material	none	f	15	15	101746	101746	89830	1	2916	WAPX01000044.1	7568	1	115	WAPX01000051.1	2937	4506	0	94.518	CP002588.801417.804363	Archaea;Halobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus veneficus SNP6	23158	23158	t	f	f	36234	36234	Contig	ASM1552048v1	na	PRJNA546572	SAMN12837334	68	36234	Pacific Ocean	2020-11-16	GCA_015520485.1	derived from metagenome	full	S145_38	deep-sea hydrothermal deposit	34.8620939 S 179.0573951 E	0	none	Archaeoglobaceae archaeon	none	na	none	none	none	none	none	none	2020/11/16	0	2511821	none	S145_38	Portland State University	2511821	d__Archaea;p__Euryarchaeota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__;s__	d__Archaea;p__Euryarchaeota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;x__unclassified Archaeoglobaceae;s__Archaeoglobaceae archaeon	0	1574805	none	none	na	1574805	0	WAPX00000000.1	1697	68	89830	1	none	none	none	none	none	none	1480	WAPX01000044.1	1423	2457	0	97.962	AF068819.1.1419	Archaea;Halobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Incertae Sedis;uncultured archaeon VC2.1 Arc8	0	19	47	0	Halobacteriota	Archaeoglobi	WAPX01 sp015520485
GB_GCA_002010305.1	27	99.59	2.15	Specific	99.84	1.96	228	p__Euryarchaeota (UID49)	153	0	1926538	89.66401209334926	42	864080	40.21610431389487	2148619	GB_GCA_002010305.1	t	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__JdFR-42;g__JdFR-42;s__JdFR-42 sp002010305	not type material	none	f	8	8	225935	225935	none	0	none	none	none	0	none	none	none	none	none	none	none	none	51157	51157	f	f	t	70809	70809	Contig	ASM201030v1	na	PRJNA269163	SAMN06226359	42	70809	Pacific Ocean	2017-03-02	GCA_002010305.1	derived from metagenome	full	JdFR-42	basaltic crustal fluids	47.76 N 127.76 W	0	none	Archaeoglobi archaeon JdFR-42	0	na	none	none	none	none	none	none	2017/03/02	0	1935016	none	JdFR-42	University of Hawaii	1935016	d__Archaea;p__Euryarchaeota;c__Archaeoglobi;o__;f__;g__;s__	d__Archaea;p__Euryarchaeota;c__Archaeoglobi;x__unclassified Archaeoglobi;s__Archaeoglobi archaeon JdFR-42	0	2148619	none	none	na	2148619	0	MTND00000000.1	2389	42	25284	1	none	none	none	none	none	none	904	MTND01000011.1	884	1437	0	96.041	AB293227.1.1335	Archaea;Halobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Incertae Sedis;uncultured archaeon	0	17	49	1	Halobacteriota	Archaeoglobi	JdFR-42 sp002010305
RS_GCF_958406505.1	0	92.87	0.19	Specific	92.8	0	188	p__Euryarchaeota (UID3)	125	0	1529657	91.38827816943481	194	516238	30.84227506273151	1673800	RS_GCF_023617305.1	f	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella smithii_A	not type material	none	f	49	49	56079	56079	11279	1	986	NZ_CATYGQ010000044.1	none	0	none	none	988	1812	0	99.798	AELQ01000062.143.3136	Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter smithii TS146E	8627	8627	f	f	t	10372	10372	Contig	ERR8263824_bin.44_MetaWRAP_v1.3_MAG	na	PRJNA224116	SAMEA114060655	194	10372	none	2023-07-18	GCA_958406505.1	derived from metagenome	full	ERR8263824_bin.44_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	0	Methanobrevibacter smithii	none	na	2	none	none	none	none	none	2023/07/18	0	2173	0	ERR8263824_bin.44_MetaWRAP_v1.3_MAG	EMG	2173	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii	d__Archaea;p__Euryarchaeota;x__Methanomada group;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii	0	1673800	11	31	na	1673800	0	CATYGQ000000000.1	1662	194	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	31	0	Methanobacteriota	Methanobacteria	Methanocatella smithii_A
GB_GCA_033271885.1	0	95.93	0.32	Specific	98.54	1.46	145	k__Archaea (UID2)	103	50	1580524	80.50753871230644	139	705730	35.947942135289324	1963200	GB_GCA_033272285.1	f	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TA-21;s__TA-21 sp033272285	not type material	none	f	21	21	111059	111059	2761	1	468	JASKCG010000048.1	none	0	none	none	468	821	0	98.291	AJ627422.40357.43320	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Incertae Sedis;uncultured crenarchaeote	14123	14123	f	f	t	27597	27597	Contig	ASM3327188v1	na	PRJNA838942	SAMN35132000	139	27597	none	2023-11-02	GCA_033271885.1	derived from metagenome	full	B05P1-2014_bin.14	none	none	0	0	Nitrososphaeraceae archaeon	none	na	1	none	none	none	none	none	2023/11/02	0	2169593	0	B05P1-2014_bin.14	Helmholtz Center for Environmental Research - UFZ	2169593	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;x__unclassified Nitrososphaeraceae;s__Nitrososphaeraceae archaeon	0	1963200	11	42	na	1963200	0	JASKCG000000000.1	2385	139	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	42	0	Thermoproteota	Nitrososphaeria	TA-21 sp033272285
