accession	ogt	genome_size	gc_content	frac_ilvwygerkp	ratio_charged_polar	trna_gc	phylum	class	species
GCA_018334755	57.4846812395414	2290889.95007597	45.6	0.607035648509238	1.676	60.4050195404916	Thermoplasmatota	Thermoplasmata	Natronoplasma sp018334755
GCA_018334795	45.2421364073482	1940326.58031662	34.6	0.568113718373193	1.124	59.9516022557258	Thermoplasmatota	E2	EX4572-165 sp018334795
GCA_018335335	45.7221586307023	3361778.9449646	45.15	0.581339966003159	1.299	59.6664100098215	Asgardarchaeota	Thorarchaeia	WJIL01 sp018335335
GCA_018383875	70.3436775130057	3938038.31335616	42.01	0.617672661077364	1.462	55.5333521283536	Asgardarchaeota	Jordiarchaeia	Jordiarchaeum sp018383815
GCA_018396535	87.9337008841072	1670073.19952775	41.04	0.639110953896946	1.662	67.4705943676447	Thermoproteota	Bathyarchaeia	DRYS01 sp018396535
GCA_018396695	61.9105476168281	2089019.5647395	43.27	0.614545817761721	1.448	62.2550276038692	Thermoproteota	Bathyarchaeia	JAGTQU01 sp018396695
GCA_018396725	65.6318559021315	1905527.54536564	52.82	0.635123425609941	1.74	64.8404488640005	Thermoproteota	Bathyarchaeia	DTGE01 sp018396725
GCA_018396775	66.9950883848285	1523956.25787244	32.45	0.627840821407628	1.503	59.6117316083133	NA	NA	NA
GCA_018396915	64.1497710520209	1761204.23371854	45.48	0.617169175293409	1.425	60.0064871270212	Thermoproteota	Bathyarchaeia	DTMT01 sp018396915
GCA_018396955	73.319743493342	1700828.04133981	43.91	0.618919630399874	1.568	64.688925363963	Thermoproteota	Bathyarchaeia	JAGTQI01 sp018396955
GCA_018396975	81.6206380325122	1326168.59623734	45.88	0.632906447395366	1.677	64.2335856554193	Thermoproteota	Bathyarchaeia	DTEX01 sp018396975
GCA_018399355	62.0798969326457	1391851.12189206	33.07	0.602416042874203	1.456	55.8308135457367	Nanobdellota	Nanobdellia	M55A3 sp018399355
GCA_018475625	53.9695896636553	2822527.9106858	47.7	0.586134194984432	1.236	62.9507284821772	Thermoproteota	Bathyarchaeia	A05DMB-2 sp018475625
GCA_018649435	51.588455662856	1384661.0915493	31.5	0.595539504461578	1.343	55.1737618111322	NA	NA	NA
GCA_018649855	54.0625697661987	2129916.66666667	32.27	0.595784895536948	1.435	54.9497047649645	Nanobdellota	Nanobdellia	JABHZQ01 sp018656555
GCA_018650895	48.3697578781494	1042824.70703125	35.24	0.587049361741922	1.297	57.379340587034	Nanobdellota	Nanobdellia	JAAZWY01 sp014240455
GCA_018651505	54.1681890057001	2059498.47715736	32.2	0.595031631943294	1.402	53.8414623251895	Nanobdellota	Nanobdellia	JABHYY01 sp018653605
GCA_018652085	39.6101452771089	1578029.05249257	32.79	0.586201138951355	1.311	53.0828877476733	Nanobdellota	Nanobdellia	1-14-0-10-32-24 sp018655525
GCA_018652475	47.7403559623657	1127238.4219554	29.8	0.595739737124699	1.328	57.8189012861338	Nanobdellota	Nanobdellia	JABICB01 sp018652475
GCA_018653005	22.2725028649454	1918294.78684836	35.54	0.566561174631204	1.069	58.4713064461693	NA	NA	NA
GCA_018653665	25.7635706222917	2855757.27055269	42.76	0.552418653210371	1.055	57.969681204743	NA	NA	NA
GCA_018657385	51.4690757033332	2031842.55712588	28.92	0.591485965927587	1.4	52.6387842981908	Nanobdellota	Nanobdellia	JABHXF01 sp018657385
GCA_018657705	24.9658054381281	1289535.29620433	32.67	0.575893006137948	1.232	56.6545890571053	Thermoproteota	Nitrososphaeria	Nitrosopelagicus sp018647405
GCA_018657865	48.1859416618572	2495135.20343695	26.99	0.591573928236378	1.303	52.7232024764188	Nanobdellota	Nanobdellia	JABHHN01 sp018671515
GCA_018658095	28.6778031241725	2100782.83655421	34.61	0.570112456183787	1.196	54.3470786466344	NA	NA	NA
GCA_018659375	21.1669647471142	2331241.09992634	41.81	0.547865908431337	1.027	59.2180480911016	NA	NA	NA
GCA_018659815	24.3412834945785	2176030.44213578	43.92	0.553970705192496	1.105	58.7944544143018	Thermoplasmatota	Poseidoniia	MGIIa-K1 sp018650165
GCA_018661155	46.6706403659377	1521351.74418605	32.66	0.590989047299727	1.324	56.5776065123445	Nanobdellota	Nanobdellia	JABIKK01 sp018658265
GCA_018662825	23.5827237401533	2405991.17322545	44.76	0.547108124956708	1.052	58.6138431353329	NA	NA	NA
GCA_018662865	50.9821786803197	1458351.30489139	34.32	0.580811239456962	1.272	55.3904445906522	NA	NA	NA
GCA_018664565	38.5003191767389	1658604.88972474	31.36	0.59066769840681	1.326	57.9044512006343	Iainarchaeota	Iainarchaeia	JABIDZ01 sp018691995
GCA_018665325	58.5598761332914	2151858.15014517	27.59	0.589627267223222	1.262	55.3683538935603	NA	NA	NA
GCA_018667585	48.0132382481464	1715937.08827404	32.23	0.588581102698091	1.282	55.3225656384035	NA	NA	NA
GCA_018670085	37.1293464258327	2387368.16642477	34.2	0.565086465298594	1.178	54.7199473524575	Nanobdellota	Nanobdellia	GCA-2688265 sp018670085
GCA_018671675	42.7595589566204	1969005.80654298	29.1	0.582049841274415	1.221	52.9171689678361	NA	NA	NA
GCA_018671815	35.3307717440767	3465901.4303923	29.81	0.576166248818612	1.265	47.8500495595936	Nanobdellota	Nanobdellia	JABJCP01 sp018668595
GCA_018673515	47.1649812317304	2175010.28101439	35.96	0.575613721279041	1.318	57.6391303699306	NA	NA	NA
GCA_018673755	47.5517920521533	1685175.83058092	28.93	0.60342444834695	1.465	53.2171428188062	NA	NA	NA
GCA_018675265	50.0983181926462	1976313.62743347	33.91	0.586760100772273	1.309	53.8077523781357	Nanobdellota	Nanobdellia	JABIAG01 sp018653365
GCA_018675335	38.9894815090464	2764315.56779524	30.26	0.572076018431855	1.18	49.5120626077758	NA	NA	NA
GCA_018693515	54.247850132589	1249974.81636936	31.24	0.600431833910035	1.38	57.96578679753	Nanobdellota	Nanobdellia	JABHIB01 sp018671245
GCA_018696535	54.0009914841812	1325071.461503	30.86	0.596614195915631	1.354	57.1065025934482	NA	NA	NA
GCA_018696595	52.2570012618238	1906254.41696113	32.28	0.593682170542636	1.359	51.621824729117	NA	NA	NA
GCA_018697815	46.0078054644412	1464496.76411515	34.05	0.593787149160807	1.359	57.1676980597222	NA	NA	NA
GCA_018698865	29.6826966097054	1969156.27386103	38.51	0.564934281130597	1.109	59.1840313981944	NA	NA	NA
GCA_018702475	45.6803460914943	2355924.85927477	30.55	0.586086489390277	1.366	49.2101182438261	Nanobdellota	Nanobdellia	JABHXF01 sp018661705
GCA_018702855	40.507970371721	1762493.16067846	23.57	0.574377077191731	1.143	55.6720881321554	NA	NA	NA
GCA_018812715	48.322953712561	1547036.22392975	37.78	0.591752863916747	1.399	51.5528966000369	Micrarchaeota	Micrarchaeia	Bilamarchaeum sp018812715
GCA_018813505	37.111810592905	1915235.37448764	38.74	0.577570156126018	1.267	50.340400402413	Micrarchaeota	Micrarchaeia	Bilamarchaeum sp018813505
GCA_018813725	52.3788981518226	1902620.24500322	39.31	0.588759619434128	1.386	53.9546080274871	Nanobdellota	Nanobdellia	JAHJBD01 sp018813725
GCA_018814205	49.5206599073149	2366377.4280448	31.21	0.587353283195478	1.275	51.9180790821618	Nanobdellota	Nanobdellia	JAHIUF01 sp018817005
GCA_018816705	52.8984130770264	2180729.87208427	50.21	0.586018620108445	1.464	58.2115630004404	Nanobdellota	Nanobdellia	JAHIVG01 sp018816705
GCA_018818785	41.3631587511791	2121078.81136951	53.48	0.57601708695896	1.365	60.0081785620149	Thermoplasmatota	Thermoplasmata	UBA9653 sp018818785
GCA_018819225	53.3255338974857	1729734.18997229	50.55	0.57158165968309	1.201	56.4633307895053	Micrarchaeota	Micrarchaeia	JAHJQN01 sp018819225
GCA_018819945	50.1701033483938	2149370.4528582	34.76	0.592627945906295	1.332	52.6549207999356	Nanobdellota	Nanobdellia	GCA-2686295 sp018819065
GCA_018822045	47.8215072440765	2011297.72167488	34.06	0.596929449795232	1.348	52.1224958289554	Nanobdellota	Nanobdellia	JAHJDQ01 sp018812355
GCA_018822505	47.9760641501925	2069892.31758277	32.12	0.593769755930575	1.313	49.1736852267875	Nanobdellota	Nanobdellia	JAHJGQ01 sp018824365
GCA_018822605	54.2169989426093	1851874.29492345	35.49	0.601133257243797	1.39	54.0422861521059	Nanobdellota	Nanobdellia	JAHJDB01 sp018812765
GCA_018824625	43.2538040167541	1972110.30927835	56.21	0.582229778929079	1.377	60.3476047507426	NA	NA	NA
GCA_018824985	44.8349822943323	1766713.41362811	39.37	0.583092497934472	1.192	53.7118629798922	Iainarchaeota	Iainarchaeia	JAHJAQ01 sp018813975
GCA_018825175	51.984826917665	2039008.16951749	35.87	0.599256603757247	1.412	52.1515570929168	Nanobdellota	Nanobdellia	JAHJAV01 sp018813685
GCA_018828985	44.085912577259	1421587.80487805	37.76	0.606808077738656	1.418	54.3254457557209	Nanobdellota	Nanobdellia	ASMP01 sp018821425
GCA_018829185	61.1320070410171	1608459.14396887	30.62	0.604966373925142	1.436	55.9525738780062	Nanobdellota	Nanobdellia	JAHJUI01 sp018829185
GCA_018829335	44.1343961212549	1877726.80279142	32.27	0.601226006590528	1.416	53.798601205466	Iainarchaeota	Iainarchaeia	1-14-0-10-31-34 sp018829335
GCA_018830225	50.3363630621707	1973170.58559233	50.03	0.588154927709245	1.512	58.3157545452385	Nanobdellota	Nanobdellia	JABMQF01 sp018830225
GCA_018830505	52.5121686688327	1964489.83297023	29.84	0.601395246628721	1.44	56.9240431985639	Nanobdellota	Nanobdellia	JAHIMK01 sp018896675
GCA_018830945	46.9627379214166	2772021.2182184	41.11	0.591314164707799	1.507	59.2031212819961	Nanobdellota	Nanobdellia	UBA9640 sp018830945
GCA_018831025	48.9047033376903	1795716.19812584	29.71	0.615335365740172	1.466	50.0023311241736	Nanobdellota	Nanobdellia	JAHJRB01 sp018831025
GCA_018897155	45.4094941875045	1931763.51076798	40.57	0.579639002083424	1.286	52.1606195633412	EX4484-52	EX4484-52	LFW-46 sp018897155
GCA_018897235	59.3917833974552	1526435.67532884	33.25	0.615533175911302	1.584	54.790741217545	Nanobdellota	Nanobdellia	CG1-02-33-12 sp018819345
GCA_018899285	38.428761842978	2515124.32656444	49.45	0.570304733460431	1.206	56.8092361281076	Thermoplasmatota	Thermoplasmata	UBA147 sp013791785
GCA_018901755	52.2615111491447	1447905.32339171	31.94	0.596588017010656	1.354	52.8233773254269	Aenigmatarchaeota	Aenigmatarchaeia	JAHIDZ01 sp018901755
GCA_018902415	50.8963062213129	2178730.6122449	36.29	0.595953910507002	1.329	60.6717509370764	Methanobacteriota	Methanobacteria	Methanobacterium_F sp019084405
GCA_018920305	83.6873568380842	1007621.04113578	25.49	0.647996460473292	1.692	64.402374902989	Aenigmatarchaeota	Aenigmatarchaeia	JAHLMO01 sp018920305
GCA_018920345	66.3307699658146	1421875.54470978	29.13	0.605646855057039	1.321	58.0689776900723	Aenigmatarchaeota	Aenigmatarchaeia	JAHLMN01 sp018920345
GCA_018920365	59.6676619995941	1378073.26007326	31.61	0.594323437596724	1.258	56.8430794770453	Aenigmatarchaeota	Aenigmatarchaeia	JAHLMN01 sp018920365
GCA_018992685	55.8568250693456	3462412.76741792	46.69	0.592153133975024	1.31	62.5408097406572	Methanobacteriota_B	Thermococci	SZ-28-30 sp018992685
GCA_018992705	56.1823578444718	3520004.68384075	46.54	0.59091918294849	1.295	62.0627070500217	Methanobacteriota_B	Thermococci	SZ-28-30 sp018992565
GCA_019056805	76.6327594924713	2194649.543379	35.45	0.636842743022084	1.584	61.1574238803665	Asgardarchaeota	Baldrarchaeia	DXJG01 sp019056805
GCA_019057355	52.5422560439685	3689788.5962793	32.45	0.597732677060069	1.33	52.9813011232971	Asgardarchaeota	Lokiarchaeia	FT1-020 sp019057355
GCA_019057475	43.4461661224468	3702165.18847007	48.27	0.579808558305576	1.247	59.3773227646142	Asgardarchaeota	Thorarchaeia	WTCK01 sp019057475
GCA_019057635	31.8231854151584	3852195.35783366	36.16	0.580635012963028	1.095	53.2947433769146	Asgardarchaeota	Heimdallarchaeia	Hodarchaeum sp019057635
GCA_019057815	41.2449095232431	4211176.86844775	32.75	0.587241959306486	1.159	55.4830632041801	Asgardarchaeota	Heimdallarchaeia	18H4-34 sp019057815
GCA_019057955	53.4896736878106	3530692.93322643	31.5	0.601630305870374	1.329	53.1663279865726	Asgardarchaeota	Lokiarchaeia	SOKP01 sp005222975
GCA_019058035	46.8333514171687	4633846.0626186	29.19	0.60594954200431	1.349	52.5062263302541	Asgardarchaeota	Lokiarchaeia	6H3-1 sp019058015
GCA_019058055	39.7465842055354	3205079.84366276	29.04	0.60609553028356	1.369	53.2582441729815	Asgardarchaeota	Lokiarchaeia	Loki-b32 sp019057865
GCA_019058135	47.367591540061	4183588.12529219	29.13	0.60718174197454	1.36	52.0357879754338	Asgardarchaeota	Lokiarchaeia	6H3-1 sp019058135
GCA_019058445	49.1712570074109	5897428.3887468	30.99	0.599050468989316	1.316	52.822463957624	Asgardarchaeota	Lokiarchaeia	LW40-45 sp019058445
GCA_019246625	31.5012798914973	4281142.33221658	35.76	0.564085582586782	1.039	57.3174034380339	Thermoproteota	Nitrososphaeria	JAFAQB01 sp019246625
GCA_019262145	50.6261367047279	1605087.29235002	43.73	0.570670586924658	1.29	59.1319822312104	Thermoplasmatota	Thermoplasmata	Methanogranum gryphiswaldense
GCA_019322375	63.7287469632601	2170684.44155422	36.91	0.604413992366194	1.486	54.140599757015	Nanobdellota	Nanobdellia	SM23-78 sp019322375
GCA_019322435	63.2001780295208	1392435.37414966	35.48	0.60714156165437	1.575	53.5180722188667	Nanobdellota	Nanobdellia	JAAOYC01 sp019322435
GCA_019322475	57.8657667436978	1636805.04530982	42.76	0.608727816471884	1.621	54.9470059579844	Nanobdellota	Nanobdellia	JAHWHQ01 sp019322475
GCA_019322625	70.0818699966634	1241709.48243294	36.18	0.624954968864186	1.749	64.4885969826847	Nanobdellota	Nanobdellia	B54-G15 sp003648985
GCA_019322805	55.5031780625239	1857065.88292922	37.66	0.604950008714804	1.53	52.4975543846184	Nanobdellota	Nanobdellia	JAHWIC01 sp019322805
GCA_019322895	61.6358969848574	2004517.74949766	39.22	0.595538151309899	1.513	57.4591386162851	Nanobdellota	Nanobdellia	WJJT01 sp019322895
GCA_019323035	61.5921348370231	1831806.89226948	38.37	0.597529541444971	1.531	56.9604527506763	Nanobdellota	Nanobdellia	WJJT01 sp019323015
GCA_019323235	52.3529879934329	2280846.43288996	27.19	0.59337716769415	1.403	54.9496639536049	Nanobdellota	Nanobdellia	JAHWHN01 sp019323235
GCA_019323255	61.3062699522739	1704676.08735548	43.81	0.587472396774352	1.431	59.1107898389749	Nanobdellota	Nanobdellia	JAHWHO01 sp019323255
GCA_019323495	60.4924467374696	1663056.58470866	40.74	0.598134641105662	1.545	61.0372699500642	Nanobdellota	Nanobdellia	WJKV01 sp019323495
GCA_019323575	61.0390497075151	1383965.37510305	40.5	0.597069744265668	1.423	60.2530108395508	Nanobdellota	Nanobdellia	CABMGU01 sp019323575
GCA_019323655	54.4846121620326	1555703.65997639	38.29	0.605593549856705	1.482	53.5658187456759	Nanobdellota	Nanobdellia	JACPJP01 sp019323655
GCA_019347805	43.7484317133809	3009747.89915966	65.67	0.580946389764873	1.5	61.7858335765442	Thermoplasmatota	E2	JAHWKR01 sp019347805
GCA_019429005	42.2158915953859	1772316.03153745	29.75	0.569132245870629	1.107	52.4139445873889	EX4484-52	EX4484-52	JAHYJR01 sp019429005
GCA_019429125	35.9958243567346	1992083.54822073	33.97	0.565971360367234	1.123	53.5987718246319	EX4484-52	EX4484-52	GLR71 sp019429125
GCA_019594055	52.202320520334	2031200.26746907	49.82	0.60100527381528	1.491	60.4875340595155	Thermoplasmatota	Thermoplasmata	Haladaptatiplasma halalkaliphilum
GCA_019594305	51.8629875828754	2251284.60207612	45.22	0.598333120937938	1.461	60.9993189854069	Thermoplasmatota	Thermoplasmata	Haladaptatiplasma sp019594305
GCA_019685555	73.8315100780995	1641188.47404418	43.63	0.614395822748058	1.513	64.9658003709837	NA	NA	NA
GCA_019685655	65.9055119692572	1735140.92575619	41.83	0.604018566851881	1.387	63.2009369797989	Thermoproteota	Bathyarchaeia	DSLH01 sp019685655
GCA_019694635	41.4935234841443	1998236.75240161	27.86	0.570316578504696	1.072	57.0662788042363	Methanobacteriota	Methanobacteria	UBA412 sp023440975
GCA_019704295	68.180948303541	2271570.2217529	39.57	0.617733962505677	1.212	66.813444227001	Thermoproteota	Thermoprotei_A	HS-7 sp019704295
GCA_019721015	36.353743248005	2280983.69224336	49.79	0.572834445035842	1.121	59.3494623909162	NA	NA	NA
GCA_019721055	38.7852362619955	2103479.76514993	49.74	0.575893743378906	1.157	59.3002882147831	NA	NA	NA
GCA_019894665	44.6381291527232	3546795.57367501	44.28	0.582142745790273	1.242	58.5569325654695	Asgardarchaeota	Thorarchaeia	SMTZ1-45 sp019894665
GCA_019894715	43.1018485506724	3589333.68926855	26.8	0.599712430290826	1.251	49.0332934540932	Asgardarchaeota	Lokiarchaeia	JAFGOA01 sp019894715
GCA_020027325	22.7503299210712	1445494.95183939	54.75	0.557820774156382	1.254	59.3834134993718	Thermoproteota	Nitrososphaeria	JAHRAL01 sp020027325
GCA_020028255	19.4917640618309	2068475.96585804	34.36	0.576107446813058	1.108	55.5990067766881	Thermoproteota	Nitrososphaeria	TA-21 sp014523495
GCA_020029475	45.0782248461315	1997008.66157971	67.86	0.592428765879427	1.456	65.5637004027966	Thermoplasmatota	Thermoplasmata	EA-19 sp020029475
GCA_020051845	40.9777440325341	2162982.2562266	52.82	0.560311626853274	1.167	58.5178724223058	Nanobdellota	Nanobdellia	JAGVQG01 sp020051845
GCA_020053355	38.1398844702716	2037576.88364941	56.45	0.571228423076366	1.333	56.721138732807	Micrarchaeota	Micrarchaeia	Bilamarchaeum sp020053355
GCA_020055655	40.9918038096629	2500708.94768734	39.62	0.569870684735388	1.259	59.5467351447864	Halobacteriota	Methanosarcinia	Methanolobus sp020055655
GCA_020056305	40.8604685572414	1735391.19496855	51.53	0.565746052082423	1.288	56.8747490049296	Micrarchaeota	Micrarchaeia	JAGVIA01 sp020056305
GCA_020057295	39.5673931214951	1902665.50522648	30.99	0.572093995812504	1.086	56.1168136595802	Nanobdellota	Nanobdellia	UBA9642 sp020057295
GCA_020057405	38.3647972675707	1691712.94377676	55.82	0.563223044732545	1.172	60.7520626241178	Micrarchaeota	Micrarchaeia	JAGVFW01 sp020057405
GCA_020347565	44.1269666362019	2099242.10076857	59.48	0.578518224235576	1.46	61.0786989416376	Thermoplasmatota	Thermoplasmata	UBA10834 sp020347565
GCA_020348865	57.4453363130042	1851946.574326	45.2	0.597543858804383	1.354	61.8765914492032	Thermoproteota	Bathyarchaeia	SOJZ01 sp020348865
GCA_020351305	55.6547727568823	2164537.66925124	41.27	0.595125109109607	1.298	62.2343930912733	Thermoproteota	Bathyarchaeia	GCA-020351305 sp020351305
GCA_020352645	53.2851888335758	1965056.69199299	45.18	0.590130321158622	1.325	62.9034480455955	Thermoproteota	Bathyarchaeia	GCA-020352645 sp020352645
GCA_020354575	56.6069109366255	2252587.00980392	41.25	0.59533203132675	1.321	62.6334225402133	Thermoproteota	Bathyarchaeia	GCA-020354575 sp020354575
GCA_020430425	47.6568419576457	1859884.43481401	41.74	0.571800115894604	1.225	58.6405743062181	Nanobdellota	Nanobdellia	SKGA01 sp020430425
GCA_020431985	30.9900653390035	2049214.55938697	36.98	0.570416579609786	1.169	58.6726044387222	Thermoproteota	Nitrososphaeria	Nitrosarchaeum_A sp020431985
GCA_020431995	32.1719697010608	1964853.60871539	37.69	0.571587812473205	1.207	56.9013753608116	Thermoproteota	Nitrososphaeria	Nitrosopumilus sp020431995
GCA_020637495	48.6500162420718	2163984.95010633	37.8	0.57317645190191	1.301	53.1251732102728	Nanobdellota	Nanobdellia	JACJVV01 sp020637495
GCA_020696385	20.6125862099528	2439630.50230267	45.48	0.560738831233944	1.193	57.3551295274928	Thermoplasmatota	Thermoplasmata	JAGLSY01 sp020696385
GCA_020697715	35.838699345284	2271504.76598479	45.4	0.562248062988962	1.242	57.2727553107134	Thermoplasmatota	Thermoplasmata	JAGLSY01 sp020697715
GCA_020723045	55.3246647653027	1198359.58209886	47.02	0.595007680147602	1.456	54.2783389886508	Micrarchaeota	Micrarchaeia	DYJQ01 sp020723045
GCA_020723065	57.5169492290891	1166663.6835511	42.01	0.592182070697664	1.31	54.9947698069363	Micrarchaeota	Micrarchaeia	DTQF01 sp020723065
GCA_020723935	45.554531554487	1750910.20910209	62.98	0.578246484194107	1.324	60.8012756438453	SpSt-1190	SpSt-1190	DYHY01 sp020723935
GCA_020725055	63.3574851927491	1162979.9000319	56.25	0.620629096882148	1.709	63.5234876651148	Hadarchaeota	Hadarchaeia	DYFS01 sp020725055
GCA_020725315	65.9292627095584	2189770.15517443	44.08	0.62477454784585	1.722	62.3951676251319	Halobacteriota	Syntropharchaeia	ANME-1-THS sp020725315
GCA_020725895	56.7635483044136	1389858.92835045	53.31	0.603204348544229	1.481	63.0435441079591	Hadarchaeota	Hadarchaeia	DYTO01 sp020725895
GCA_020725925	45.0690861844588	2169515.5121122	60.37	0.587061118879948	1.451	61.3233491773918	Thermoplasmatota	Thermoplasmata	COMBO-56-21 sp020725925
